order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
b1f6d13d-0e71-456b-be98-76d6f00acc10,f7540a81-cb65-40c7-ab7c-9654841fa45f,2024-04-16,62b89b75-b311-4ece-acf3-c3edb1e5482c,Otto's Cozy Tent,SKU-001,150.0,10,1500.0,Canceled
40c7bc9a-8ea7-48f8-b17b-0128b3e8130c,a15d7f88-33d8-4ab3-895d-0a2a9ff7c9f4,2024-04-17,62b89b75-b311-4ece-acf3-c3edb1e5482c,Otto's Safety Helmet,SKU-003,50.0,2,100.0,Canceled
0d432651-83b6-4a1c-8d1d-b494ca29ac07,7b01bf73-2113-418c-8ed1-6a3acab15c22,2024-04-27,2202b1b5-705b-41fd-8ffb-1a6ffd6b72bc,Goat's Secure Harness,SKU-006,90.0,7,630.0,Completed
62163293-a286-40d3-96b3-b23437c071d1,68cb4e66-c0a4-4153-9a67-84baff672fd2,2024-04-03,67b9537c-68c1-4395-9d3c-29f855a69458,Otto's Adventure Rope,SKU-005,80.0,7,560.0,Canceled
ffddf2c7-dd11-4e32-bd69-c7210f0a9ff8,d7d15df1-1fac-46dd-b27d-4f651e72d472,2024-04-10,67b9537c-68c1-4395-9d3c-29f855a69458,Mountain Goat Ice Axe,SKU-002,100.0,8,800.0,Completed
6e2ac154-fae2-4288-90da-ccc2dd2ecf73,ea9af07c-f767-4eb5-8a49-f3c9d8f4ca1d,2024-04-14,67b9537c-68c1-4395-9d3c-29f855a69458,Goat's Secure Harness,SKU-006,90.0,8,720.0,Completed
6b592492-ab41-449d-b218-e3f541ae830b,ed978f3f-b827-43d0-8bca-9ce7b56646e7,2024-04-01,67b9537c-68c1-4395-9d3c-29f855a69458,Otto's Adventure Rope,SKU-005,80.0,4,320.0,Canceled
3e895671-ceb4-4fc0-a598-30c0476574fd,9f2043e6-effe-47f6-98e9-94a96d1b28aa,2024-04-16,ab2eed68-fa59-466a-9fdf-2fa3582f6c60,Otto's Climbing Crampons,SKU-007,110.0,4,440.0,Canceled
5a6df718-59ad-4b0d-ae26-a90975e6c86c,30dfa045-0b2e-4fbc-90c9-dabf9d192ab6,2024-04-14,ab2eed68-fa59-466a-9fdf-2fa3582f6c60,Goat's Warm Sleeping Bag,SKU-004,120.0,1,120.0,Completed
0012c8e7-a05e-40ba-a1eb-15dc8a721be1,02566042-60db-4f27-a078-8a3f969d0005,2024-04-28,,Otto's Climbing Crampons,SKU-007,110.0,6,660.0,Completed
66f02727-cf2c-4496-91f9-45ee08457782,f3088589-8eb6-4c8e-802a-87b0d6c2f166,2024-04-11,e2300f24-a25d-4e8d-9c82-d83e2095de9a,Otto's Safety Helmet,SKU-003,50.0,4,200.0,Pending
e4becdca-d301-46d0-a81b-5ca5b6380b42,45079a59-d4e5-48f0-a05b-b47095fabb43,2024-04-28,58654774-a589-4677-a4af-a39d4bb8c024,Mountain Goat Ice Axe,SKU-002,100.0,8,800.0,Completed
9d0309ae-20df-4a85-97bf-376c4895f9dd,588022b2-c897-46c2-b87d-af27c6455478,2024-04-21,58654774-a589-4677-a4af-a39d4bb8c024,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Completed
d6d7a69d-6958-409e-98a1-d3c87db4c6b1,96e672d8-9e99-41d2-9324-d4a7e681eb8c,2024-04-06,58654774-a589-4677-a4af-a39d4bb8c024,Goat's Warm Sleeping Bag,SKU-004,120.0,5,600.0,Completed
0d0ad5ce-6854-4657-90e0-beeebc443396,486f33a2-5c31-47e1-8fec-c9cfd2849a28,2024-04-09,58654774-a589-4677-a4af-a39d4bb8c024,Mountain Goat Ice Axe,SKU-002,100.0,7,700.0,Pending
c96ec8e8-420a-456c-8d88-0df29a1d5b57,640a2f4e-05ee-4fb3-b9e1-7fdb6b486471,2024-04-04,58654774-a589-4677-a4af-a39d4bb8c024,Otto's Safety Helmet,SKU-003,50.0,6,300.0,Pending
fae57ed8-23ea-43f9-a856-8edc70a9b7cf,708b6898-2a33-4586-b379-9da763690a66,2024-04-30,58654774-a589-4677-a4af-a39d4bb8c024,Otto's Safety Helmet,SKU-003,50.0,1,50.0,Pending
e02dfaa6-328c-4d61-aa9c-94b7bfe7ce9b,22e6c5f9-f733-49c9-a1f5-02c5a62026c2,2024-04-21,1a03bc66-1fa2-449e-a9b1-1be2547154c3,Goat's Secure Harness,SKU-006,90.0,10,900.0,Canceled
cca944ea-f37b-42ee-814a-96fce78a718f,b004e43f-14ee-4471-a904-9ae28edfc0f3,2024-04-16,1a03bc66-1fa2-449e-a9b1-1be2547154c3,Goat's Warm Sleeping Bag,SKU-004,120.0,10,1200.0,Completed
