order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
4757f1d0-7577-47c8-85dc-34c2d7e4bb21,60263755-b8a0-48d9-9e47-79eeb86b6828,2024-08-08,2202b1b5-705b-41fd-8ffb-1a6ffd6b72bc,Otto's Cozy Tent,SKU-001,150.0,4,600.0,Completed
5951f396-0ad0-4562-9532-e2a07413a738,551440c1-b465-4d94-9101-9334534ce086,2024-08-19,,Goat's Secure Harness,SKU-006,90.0,6,540.0,Pending
6ad11a10-b1bd-44be-94ca-737319fb0d91,be2a4f4e-b3de-499c-9570-43b7e73bc8cd,2024-08-11,,Otto's Climbing Crampons,SKU-007,110.0,6,660.0,Pending
29219b6b-7761-4dda-a7f6-36b10cefbbbd,fcc9d27f-b541-4ab0-8b96-21596e86b86e,2024-08-22,,Goat's Secure Harness,SKU-006,90.0,10,900.0,Pending
2801ef7a-f65c-4e82-99a5-34acf460f87e,87d4529c-e6fa-42fb-9908-f10511f0f4e4,2024-08-09,ab2eed68-fa59-466a-9fdf-2fa3582f6c60,Goat's Secure Harness,SKU-006,90.0,3,270.0,Canceled
5b1c15ed-11b9-44a5-bd27-68519cbab905,bf588f21-d0ef-4f9c-b26a-483976ac8881,2024-08-24,,Otto's Safety Helmet,SKU-003,50.0,7,350.0,Pending
e0d454c3-6d3e-4473-8d71-ac07bd9c8526,486f33a2-5c31-47e1-8fec-c9cfd2849a28,2024-08-14,,Mountain Goat Ice Axe,SKU-002,100.0,2,200.0,Pending
0afa58cc-d824-46f5-a533-af5d62722fa5,47463a1a-e185-41aa-affd-8e6266583c50,2024-08-12,,Goat's Warm Sleeping Bag,SKU-004,120.0,7,840.0,Completed
861dcefa-dc4d-4d55-8924-b1dbee8ff8d9,18139175-15c2-46d2-b69c-1c7517def30e,2024-08-03,1a03bc66-1fa2-449e-a9b1-1be2547154c3,Mountain Goat Ice Axe,SKU-002,100.0,1,100.0,Completed
258ecb63-80aa-4b50-ae5d-90f0bf9eae77,544474b4-46ed-432b-b848-4cf2bbefd683,2024-08-14,,Otto's Cozy Tent,SKU-001,150.0,6,900.0,Completed
bc407520-ea38-486f-9e0e-d680103d122d,91787a92-d33b-48df-98ff-13e792c29535,2024-08-08,508156d0-7640-407d-9771-3c084e90f7a7,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Pending
c20c08cc-4973-449e-8d54-5128fde6a2dc,5a2c9380-5224-4e16-8d6d-b8ce402923b5,2024-08-09,508156d0-7640-407d-9771-3c084e90f7a7,Otto's Safety Helmet,SKU-003,50.0,3,150.0,Completed
ac37504c-b939-40fa-a806-e5c04e372551,8bb8dad9-e191-4ad3-bfee-0adaf93ef766,2024-08-08,508156d0-7640-407d-9771-3c084e90f7a7,Otto's Safety Helmet,SKU-003,50.0,10,500.0,Pending
b4efb905-0b3d-4ded-a423-f9eb5d78a933,7393c345-d86d-4494-890f-81d1590ba16e,2024-08-06,ac60ece0-aac8-4730-95eb-83e7ae2be559,Otto's Climbing Crampons,SKU-007,110.0,6,660.0,Pending
bc5a710d-8561-4f61-9a34-e904391ce305,d4dea1e9-ddca-40c2-ad3e-cf8256d27765,2024-08-11,,Goat's Secure Harness,SKU-006,90.0,2,180.0,Canceled
138073ca-7633-47d9-ad23-75dc6028ce03,5004397c-f8a5-45a3-b830-8c16429643de,2024-08-09,ac60ece0-aac8-4730-95eb-83e7ae2be559,Otto's Climbing Crampons,SKU-007,110.0,6,660.0,Pending
2e5476ba-62db-47a6-bf8a-40c875d3721e,9bf79b58-9399-43ee-b6ff-bc09afe2e72c,2024-08-05,fa95737b-d5a0-4eb7-a916-f3bc28728cf7,Otto's Safety Helmet,SKU-003,50.0,1,50.0,Pending
